sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
373,2026-09-12T13:43:25.400565+00:00,10945.354068152,36.0,37.0,120.08464358587315,False,False,0.08464358587315246,mm,0.01,0.0025,0.005
374,2026-09-12T13:43:25.400599+00:00,10945.354102296,37.0,37.0,120.09003083330283,False,False,0.09003083330283346,mm,0.01,0.0025,0.005
375,2026-09-12T13:43:25.400644+00:00,10945.354147289,38.0,37.0,120.0962972104986,False,False,0.09629721049860507,mm,0.01,0.0025,0.005
376,2026-09-12T13:43:25.400679+00:00,10945.354182265,39.0,37.0,120.10268825901422,False,False,0.10268825901421508,mm,0.01,0.0025,0.005
377,2026-09-12T13:43:25.400714+00:00,10945.354217305,40.0,37.0,120.10922933208228,False,False,0.10922933208227903,mm,0.01,0.0025,0.005
378,2026-09-12T13:43:25.400749+00:00,10945.354252458,20.0,38.0,120.0300142201234,False,False,0.030014220123405266,mm,0.01,0.0025,0.005
379,2026-09-12T13:43:25.400784+00:00,10945.354287178,21.0,38.0,120.02784448257242,False,False,0.027844482572419338,mm,0.01,0.0025,0.005
380,2026-09-12T13:43:25.400818+00:00,10945.35432145,22.0,38.0,120.02821459225149,False,False,0.028214592251487147,mm,0.01,0.0025,0.005
381,2026-09-12T13:43:25.400852+00:00,10945.354355578,23.0,38.0,120.028943372389,False,False,0.02894337238899425,mm,0.01,0.0025,0.005
382,2026-09-12T13:43:25.400895+00:00,10945.354397995,24.0,38.0,120.0279667036124,False,False,0.027966703612406718,mm,0.01,0.0025,0.005
383,2026-09-12T13:43:25.400929+00:00,10945.354431803,25.0,38.0,120.0291837161876,False,False,0.02918371618760318,mm,0.01,0.0025,0.005
384,2026-09-12T13:43:25.400964+00:00,10945.354467339,26.0,38.0,120.03141330803625,False,False,0.03141330803624953,mm,0.01,0.0025,0.005
385,2026-09-12T13:43:25.400999+00:00,10945.354502172,27.0,38.0,120.03173937267955,False,False,0.03173937267955296,mm,0.01,0.0025,0.005
386,2026-09-12T13:43:25.401033+00:00,10945.3545367,28.0,38.0,120.03377006916821,False,False,0.03377006916821301,mm,0.01,0.0025,0.005
387,2026-09-12T13:43:25.401068+00:00,10945.354570972,29.0,38.0,120.03741845603162,False,False,0.03741845603161664,mm,0.01,0.0025,0.005
388,2026-09-12T13:43:25.401102+00:00,10945.354605661,30.0,38.0,120.05914873505498,False,False,0.05914873505497553,mm,0.01,0.0025,0.005
389,2026-09-12T13:43:25.401137+00:00,10945.354640173,31.0,38.0,120.0619906701924,False,False,0.0619906701924009,mm,0.01,0.0025,0.005
390,2026-09-12T13:43:25.401171+00:00,10945.354674461,32.0,38.0,120.06695840628872,False,False,0.06695840628871963,mm,0.01,0.0025,0.005
391,2026-09-12T13:43:25.401214+00:00,10945.354716878,33.0,38.0,120.07017811305187,False,False,0.07017811305186683,mm,0.01,0.0025,0.005
392,2026-09-12T13:43:25.401248+00:00,10945.35475115,34.0,38.0,120.07385981007974,False,False,0.07385981007973896,mm,0.01,0.0025,0.005
393,2026-09-12T13:43:25.401284+00:00,10945.35478699,35.0,38.0,120.08003794233566,False,False,0.08003794233566452,mm,0.01,0.0025,0.005
394,2026-09-12T13:43:25.401318+00:00,10945.354821695,36.0,38.0,120.08480923455049,False,False,0.08480923455049094,mm,0.01,0.0025,0.005
395,2026-09-12T13:43:25.401354+00:00,10945.354856943,37.0,38.0,120.08938791307177,False,False,0.08938791307177496,mm,0.01,0.0025,0.005
396,2026-09-12T13:43:25.401389+00:00,10945.354891855,38.0,38.0,120.34666666026187,False,False,0.3466666602618744,mm,0.01,0.0025,0.005
397,2026-09-12T13:43:25.401423+00:00,10945.354926544,39.0,38.0,120.10302368854478,False,False,0.10302368854478061,mm,0.01,0.0025,0.005
398,2026-09-12T13:43:25.401458+00:00,10945.3549616,40.0,38.0,120.10858070644294,False,False,0.10858070644293605,mm,0.01,0.0025,0.005
399,2026-09-12T13:43:25.401494+00:00,10945.354997312,20.0,39.0,120.02896083962612,False,False,0.028960839626122947,mm,0.01,0.0025,0.005
400,2026-09-12T13:43:25.401532+00:00,10945.355035345,21.0,39.0,120.02958619501882,False,False,0.029586195018822536,mm,0.01,0.0025,0.005
401,2026-09-12T13:43:25.401567+00:00,10945.355070225,22.0,39.0,120.02838481523389,False,False,0.028384815233891914,mm,0.01,0.0025,0.005
402,2026-09-12T13:43:25.401601+00:00,10945.355104225,23.0,39.0,120.02762644316593,False,False,0.02762644316592855,mm,0.01,0.0025,0.005
403,2026-09-12T13:43:25.401635+00:00,10945.355138642,24.0,39.0,120.02945901122489,False,False,0.029459011224886922,mm,0.01,0.0025,0.005
404,2026-09-12T13:43:25.401670+00:00,10945.35517333,25.0,39.0,120.02982506596109,False,False,0.029825065961091468,mm,0.01,0.0025,0.005
405,2026-09-12T13:43:25.401705+00:00,10945.355208274,26.0,39.0,120.02995366779966,False,False,0.02995366779965991,mm,0.01,0.0025,0.005
406,2026-09-12T13:43:25.401740+00:00,10945.355243091,27.0,39.0,120.03287933097458,False,False,0.03287933097458051,mm,0.01,0.0025,0.005
407,2026-09-12T13:43:25.401774+00:00,10945.355277523,28.0,39.0,120.03484738806287,False,False,0.03484738806287169,mm,0.01,0.0025,0.005
408,2026-09-12T13:43:25.401808+00:00,10945.355311379,29.0,39.0,120.03594831077127,False,False,0.035948310771274805,mm,0.01,0.0025,0.005
409,2026-09-12T13:43:25.401844+00:00,10945.355347091,30.0,39.0,120.05986146749363,False,False,0.05986146749363286,mm,0.01,0.0025,0.005
410,2026-09-12T13:43:25.401878+00:00,10945.355381444,31.0,39.0,120.06343407148805,False,False,0.06343407148804658,mm,0.01,0.0025,0.005
411,2026-09-12T13:43:25.401913+00:00,10945.355416068,32.0,39.0,120.06561079881857,False,False,0.06561079881856813,mm,0.01,0.0025,0.005
412,2026-09-12T13:43:25.401947+00:00,10945.355450196,33.0,39.0,120.07042277566205,False,False,0.07042277566205257,mm,0.01,0.0025,0.005
413,2026-09-12T13:43:25.401981+00:00,10945.355484565,34.0,39.0,120.075570245142,False,False,0.0755702451420035,mm,0.01,0.0025,0.005
414,2026-09-12T13:43:25.402016+00:00,10945.355519029,35.0,39.0,120.07893615417953,False,False,0.07893615417953015,mm,0.01,0.0025,0.005
415,2026-09-12T13:43:25.402050+00:00,10945.355553269,36.0,39.0,120.08458226953428,False,False,0.08458226953428039,mm,0.01,0.0025,0.005
416,2026-09-12T13:43:25.402084+00:00,10945.355587222,37.0,39.0,120.09124506150953,False,False,0.09124506150952527,mm,0.01,0.0025,0.005
417,2026-09-12T13:43:25.402118+00:00,10945.355620998,38.0,39.0,120.09591439111796,False,False,0.09591439111795808,mm,0.01,0.0025,0.005
418,2026-09-12T13:43:25.402153+00:00,10945.355656278,39.0,39.0,120.10235910769059,False,False,0.10235910769058876,mm,0.01,0.0025,0.005
419,2026-09-12T13:43:25.402187+00:00,10945.355689975,40.0,39.0,120.11045256076167,False,False,0.1104525607616722,mm,0.01,0.0025,0.005
420,2026-09-12T13:43:25.402222+00:00,10945.355724759,20.0,40.0,120.02991774901187,False,False,0.029917749011872274,mm,0.01,0.0025,0.005
421,2026-09-12T13:43:25.402255+00:00,10945.355758695,21.0,40.0,120.02930117228759,False,False,0.029301172287588884,mm,0.01,0.0025,0.005
422,2026-09-12T13:43:25.402289+00:00,10945.355792104,22.0,40.0,120.02879804593327,False,False,0.02879804593327151,mm,0.01,0.0025,0.005
423,2026-09-12T13:43:25.402324+00:00,10945.3558274,23.0,40.0,120.02870045406978,False,False,0.028700454069777948,mm,0.01,0.0025,0.005
424,2026-09-12T13:43:25.402358+00:00,10945.355861432,24.0,40.0,120.02928480551464,False,False,0.02928480551463508,mm,0.01,0.0025,0.005
425,2026-09-12T13:43:25.402392+00:00,10945.355895289,25.0,40.0,120.03002896283695,False,False,0.030028962836951223,mm,0.01,0.0025,0.005
426,2026-09-12T13:43:25.402426+00:00,10945.355928761,26.0,40.0,120.03109108889942,False,False,0.03109108889941581,mm,0.01,0.0025,0.005
427,2026-09-12T13:43:25.402461+00:00,10945.355963913,27.0,40.0,120.03286168318299,False,False,0.03286168318298621,mm,0.01,0.0025,0.005
428,2026-09-12T13:43:25.402496+00:00,10945.355998793,28.0,40.0,120.03485757257764,False,False,0.034857572577635665,mm,0.01,0.0025,0.005
429,2026-09-12T13:43:25.402531+00:00,10945.356033818,29.0,40.0,120.0370903995249,False,False,0.03709039952489945,mm,0.01,0.0025,0.005
430,2026-09-12T13:43:25.402566+00:00,10945.35606937,30.0,40.0,120.06003364720435,False,False,0.06003364720434945,mm,0.01,0.0025,0.005
431,2026-09-12T13:43:25.402601+00:00,10945.356103882,31.0,40.0,120.06328159611981,False,False,0.06328159611980766,mm,0.01,0.0025,0.005
432,2026-09-12T13:43:25.402635+00:00,10945.356138443,32.0,40.0,120.06669844086139,False,False,0.0666984408613871,mm,0.01,0.0025,0.005
433,2026-09-12T13:43:25.402670+00:00,10945.356173051,33.0,40.0,120.07080293090871,False,False,0.07080293090871237,mm,0.01,0.0025,0.005
434,2026-09-12T13:43:25.402704+00:00,10945.356207131,34.0,40.0,120.07529911976184,False,False,0.07529911976183712,mm,0.01,0.0025,0.005
435,2026-09-12T13:43:25.402738+00:00,10945.356241436,35.0,40.0,120.07991457234063,False,False,0.07991457234062693,mm,0.01,0.0025,0.005
436,2026-09-12T13:43:25.402774+00:00,10945.356276956,36.0,40.0,120.08517198113856,False,False,0.08517198113855784,mm,0.01,0.0025,0.005
437,2026-09-12T13:43:25.402808+00:00,10945.356311244,37.0,40.0,120.09090874758047,False,False,0.09090874758047107,mm,0.01,0.0025,0.005
438,2026-09-12T13:43:25.402842+00:00,10945.356345469,38.0,40.0,120.09673750893825,False,False,0.09673750893824717,mm,0.01,0.0025,0.005
439,2026-09-12T13:43:25.402876+00:00,10945.356379485,39.0,40.0,120.10314326333486,False,False,0.10314326333485724,mm,0.01,0.0025,0.005
440,2026-09-12T13:43:25.402910+00:00,10945.356413309,40.0,40.0,120.1101097126292,False,False,0.11010971262919611,mm,0.01,0.0025,0.005
