sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
373,2026-09-12T13:43:06.007313+00:00,10925.960815846,36.0,37.0,120.08464358587315,False,False,0.08464358587315246,mm,0.01,0.0025,0.005
374,2026-09-12T13:43:06.007342+00:00,10925.960844918,37.0,37.0,120.09003083330283,False,False,0.09003083330283346,mm,0.01,0.0025,0.005
375,2026-09-12T13:43:06.007371+00:00,10925.960873926,38.0,37.0,120.0962972104986,False,False,0.09629721049860507,mm,0.01,0.0025,0.005
376,2026-09-12T13:43:06.007401+00:00,10925.960904455,39.0,37.0,120.10268825901422,False,False,0.10268825901421508,mm,0.01,0.0025,0.005
377,2026-09-12T13:43:06.007431+00:00,10925.960934295,40.0,37.0,120.10922933208228,False,False,0.10922933208227903,mm,0.01,0.0025,0.005
378,2026-09-12T13:43:06.007460+00:00,10925.960963655,20.0,38.0,120.0300142201234,False,False,0.030014220123405266,mm,0.01,0.0025,0.005
379,2026-09-12T13:43:06.007490+00:00,10925.960992903,21.0,38.0,120.02784448257242,False,False,0.027844482572419338,mm,0.01,0.0025,0.005
380,2026-09-12T13:43:06.007520+00:00,10925.961022984,22.0,38.0,120.02821459225149,False,False,0.028214592251487147,mm,0.01,0.0025,0.005
381,2026-09-12T13:43:06.007549+00:00,10925.961052088,23.0,38.0,120.028943372389,False,False,0.02894337238899425,mm,0.01,0.0025,0.005
382,2026-09-12T13:43:06.007579+00:00,10925.96108244,24.0,38.0,120.0279667036124,False,False,0.027966703612406718,mm,0.01,0.0025,0.005
383,2026-09-12T13:43:06.007608+00:00,10925.96111124,25.0,38.0,120.0291837161876,False,False,0.02918371618760318,mm,0.01,0.0025,0.005
384,2026-09-12T13:43:06.007637+00:00,10925.961139849,26.0,38.0,120.03141330803625,False,False,0.03141330803624953,mm,0.01,0.0025,0.005
385,2026-09-12T13:43:06.007666+00:00,10925.961169129,27.0,38.0,120.03173937267955,False,False,0.03173937267955296,mm,0.01,0.0025,0.005
386,2026-09-12T13:43:06.007695+00:00,10925.961198105,28.0,38.0,120.03377006916821,False,False,0.03377006916821301,mm,0.01,0.0025,0.005
387,2026-09-12T13:43:06.007726+00:00,10925.961229097,29.0,38.0,120.03741845603162,False,False,0.03741845603161664,mm,0.01,0.0025,0.005
388,2026-09-12T13:43:06.007756+00:00,10925.961258842,30.0,38.0,120.05914873505498,False,False,0.05914873505497553,mm,0.01,0.0025,0.005
389,2026-09-12T13:43:06.007785+00:00,10925.961288442,31.0,38.0,120.0619906701924,False,False,0.0619906701924009,mm,0.01,0.0025,0.005
390,2026-09-12T13:43:06.007814+00:00,10925.961317434,32.0,38.0,120.06695840628872,False,False,0.06695840628871963,mm,0.01,0.0025,0.005
391,2026-09-12T13:43:06.007845+00:00,10925.961348299,33.0,38.0,120.07017811305187,False,False,0.07017811305186683,mm,0.01,0.0025,0.005
392,2026-09-12T13:43:06.007875+00:00,10925.961378427,34.0,38.0,120.07385981007974,False,False,0.07385981007973896,mm,0.01,0.0025,0.005
393,2026-09-12T13:43:06.007904+00:00,10925.961407307,35.0,38.0,120.08003794233566,False,False,0.08003794233566452,mm,0.01,0.0025,0.005
394,2026-09-12T13:43:06.007933+00:00,10925.961436219,36.0,38.0,120.08480923455049,False,False,0.08480923455049094,mm,0.01,0.0025,0.005
395,2026-09-12T13:43:06.007963+00:00,10925.961466268,37.0,38.0,120.08938791307177,False,False,0.08938791307177496,mm,0.01,0.0025,0.005
396,2026-09-12T13:43:06.007992+00:00,10925.96149566,38.0,38.0,120.34666666026187,False,False,0.3466666602618744,mm,0.01,0.0025,0.005
397,2026-09-12T13:43:06.008023+00:00,10925.961525868,39.0,38.0,120.10302368854478,False,False,0.10302368854478061,mm,0.01,0.0025,0.005
398,2026-09-12T13:43:06.008052+00:00,10925.961555132,40.0,38.0,120.10858070644294,False,False,0.10858070644293605,mm,0.01,0.0025,0.005
399,2026-09-12T13:43:06.008210+00:00,10925.961713662,20.0,39.0,120.02896083962612,False,False,0.028960839626122947,mm,0.01,0.0025,0.005
400,2026-09-12T13:43:06.008360+00:00,10925.961862927,21.0,39.0,120.02958619501882,False,False,0.029586195018822536,mm,0.01,0.0025,0.005
401,2026-09-12T13:43:06.008387+00:00,10925.961890048,22.0,39.0,120.02838481523389,False,False,0.028384815233891914,mm,0.01,0.0025,0.005
402,2026-09-12T13:43:06.008413+00:00,10925.961916096,23.0,39.0,120.02762644316593,False,False,0.02762644316592855,mm,0.01,0.0025,0.005
403,2026-09-12T13:43:06.008440+00:00,10925.961943328,24.0,39.0,120.02945901122489,False,False,0.029459011224886922,mm,0.01,0.0025,0.005
404,2026-09-12T13:43:06.008467+00:00,10925.961969856,25.0,39.0,120.02982506596109,False,False,0.029825065961091468,mm,0.01,0.0025,0.005
405,2026-09-12T13:43:06.008492+00:00,10925.961995281,26.0,39.0,120.02995366779966,False,False,0.02995366779965991,mm,0.01,0.0025,0.005
406,2026-09-12T13:43:06.008520+00:00,10925.962022977,27.0,39.0,120.03287933097458,False,False,0.03287933097458051,mm,0.01,0.0025,0.005
407,2026-09-12T13:43:06.008545+00:00,10925.962048561,28.0,39.0,120.03484738806287,False,False,0.03484738806287169,mm,0.01,0.0025,0.005
408,2026-09-12T13:43:06.008572+00:00,10925.962074993,29.0,39.0,120.03594831077127,False,False,0.035948310771274805,mm,0.01,0.0025,0.005
409,2026-09-12T13:43:06.008599+00:00,10925.962102321,30.0,39.0,120.05986146749363,False,False,0.05986146749363286,mm,0.01,0.0025,0.005
410,2026-09-12T13:43:06.008625+00:00,10925.962128386,31.0,39.0,120.06343407148805,False,False,0.06343407148804658,mm,0.01,0.0025,0.005
411,2026-09-12T13:43:06.008651+00:00,10925.962154146,32.0,39.0,120.06561079881857,False,False,0.06561079881856813,mm,0.01,0.0025,0.005
412,2026-09-12T13:43:06.008679+00:00,10925.962181826,33.0,39.0,120.07042277566205,False,False,0.07042277566205257,mm,0.01,0.0025,0.005
413,2026-09-12T13:43:06.008704+00:00,10925.962207394,34.0,39.0,120.075570245142,False,False,0.0755702451420035,mm,0.01,0.0025,0.005
414,2026-09-12T13:43:06.008731+00:00,10925.962234211,35.0,39.0,120.07893615417953,False,False,0.07893615417953015,mm,0.01,0.0025,0.005
415,2026-09-12T13:43:06.008757+00:00,10925.962260003,36.0,39.0,120.08458226953428,False,False,0.08458226953428039,mm,0.01,0.0025,0.005
416,2026-09-12T13:43:06.008783+00:00,10925.962285811,37.0,39.0,120.09124506150953,False,False,0.09124506150952527,mm,0.01,0.0025,0.005
417,2026-09-12T13:43:06.008808+00:00,10925.962311331,38.0,39.0,120.09591439111796,False,False,0.09591439111795808,mm,0.01,0.0025,0.005
418,2026-09-12T13:43:06.008835+00:00,10925.962338292,39.0,39.0,120.10235910769059,False,False,0.10235910769058876,mm,0.01,0.0025,0.005
419,2026-09-12T13:43:06.008861+00:00,10925.962363764,40.0,39.0,120.11045256076167,False,False,0.1104525607616722,mm,0.01,0.0025,0.005
420,2026-09-12T13:43:06.008887+00:00,10925.962390388,20.0,40.0,120.02991774901187,False,False,0.029917749011872274,mm,0.01,0.0025,0.005
421,2026-09-12T13:43:06.008913+00:00,10925.962416644,21.0,40.0,120.02930117228759,False,False,0.029301172287588884,mm,0.01,0.0025,0.005
422,2026-09-12T13:43:06.008939+00:00,10925.962442293,22.0,40.0,120.02879804593327,False,False,0.02879804593327151,mm,0.01,0.0025,0.005
423,2026-09-12T13:43:06.008966+00:00,10925.962469317,23.0,40.0,120.02870045406978,False,False,0.028700454069777948,mm,0.01,0.0025,0.005
424,2026-09-12T13:43:06.008992+00:00,10925.962495333,24.0,40.0,120.02928480551464,False,False,0.02928480551463508,mm,0.01,0.0025,0.005
425,2026-09-12T13:43:06.009018+00:00,10925.962521285,25.0,40.0,120.03002896283695,False,False,0.030028962836951223,mm,0.01,0.0025,0.005
426,2026-09-12T13:43:06.009044+00:00,10925.962547526,26.0,40.0,120.03109108889942,False,False,0.03109108889941581,mm,0.01,0.0025,0.005
427,2026-09-12T13:43:06.009075+00:00,10925.962577798,27.0,40.0,120.03286168318299,False,False,0.03286168318298621,mm,0.01,0.0025,0.005
428,2026-09-12T13:43:06.009105+00:00,10925.962607862,28.0,40.0,120.03485757257764,False,False,0.034857572577635665,mm,0.01,0.0025,0.005
429,2026-09-12T13:43:06.009147+00:00,10925.96265039,29.0,40.0,120.0370903995249,False,False,0.03709039952489945,mm,0.01,0.0025,0.005
430,2026-09-12T13:43:06.009178+00:00,10925.962680775,30.0,40.0,120.06003364720435,False,False,0.06003364720434945,mm,0.01,0.0025,0.005
431,2026-09-12T13:43:06.009204+00:00,10925.962707335,31.0,40.0,120.06328159611981,False,False,0.06328159611980766,mm,0.01,0.0025,0.005
432,2026-09-12T13:43:06.009232+00:00,10925.962735287,32.0,40.0,120.06669844086139,False,False,0.0666984408613871,mm,0.01,0.0025,0.005
433,2026-09-12T13:43:06.009258+00:00,10925.962761031,33.0,40.0,120.07080293090871,False,False,0.07080293090871237,mm,0.01,0.0025,0.005
434,2026-09-12T13:43:06.009283+00:00,10925.962786472,34.0,40.0,120.07529911976184,False,False,0.07529911976183712,mm,0.01,0.0025,0.005
435,2026-09-12T13:43:06.009311+00:00,10925.962813944,35.0,40.0,120.07991457234063,False,False,0.07991457234062693,mm,0.01,0.0025,0.005
436,2026-09-12T13:43:06.009339+00:00,10925.96284252,36.0,40.0,120.08517198113856,False,False,0.08517198113855784,mm,0.01,0.0025,0.005
437,2026-09-12T13:43:06.009365+00:00,10925.962868568,37.0,40.0,120.09090874758047,False,False,0.09090874758047107,mm,0.01,0.0025,0.005
438,2026-09-12T13:43:06.009391+00:00,10925.962894697,38.0,40.0,120.09673750893825,False,False,0.09673750893824717,mm,0.01,0.0025,0.005
439,2026-09-12T13:43:06.009418+00:00,10925.962920777,39.0,40.0,120.10314326333486,False,False,0.10314326333485724,mm,0.01,0.0025,0.005
440,2026-09-12T13:43:06.009443+00:00,10925.962946137,40.0,40.0,120.1101097126292,False,False,0.11010971262919611,mm,0.01,0.0025,0.005
